surveyTargetID,surveyID,surveyTargetType,surveyTargetValue,includeOrExclude,isSurveyTargetFullyReported
P279.2B_lifeStage,P279.2B,lifeStage,adult,include,True
P26.1A_lifeStage,P26.1A,lifeStage,adult,include,True
P26.1B_lifeStage,P26.1B,lifeStage,adult,include,True
P311.1A_lifeStage,P311.1A,lifeStage,adult,include,True
P311.1B_lifeStage,P311.1B,lifeStage,adult,include,True
P26.2A_lifeStage,P26.2A,lifeStage,adult,include,True
P26.2B_lifeStage,P26.2B,lifeStage,adult,include,True
P311.2A_lifeStage,P311.2A,lifeStage,adult,include,True
P311.2B_lifeStage,P311.2B,lifeStage,adult,include,True
P214.1A_lifeStage,P214.1A,lifeStage,adult,include,True
P214.1B_lifeStage,P214.1B,lifeStage,adult,include,True
P27.1A_lifeStage,P27.1A,lifeStage,adult,include,True
P27.1B_lifeStage,P27.1B,lifeStage,adult,include,True
P214.2A_lifeStage,P214.2A,lifeStage,adult,include,True
P214.2B_lifeStage,P214.2B,lifeStage,adult,include,True
P27.2A_lifeStage,P27.2A,lifeStage,adult,include,True
P27.2B_lifeStage,P27.2B,lifeStage,adult,include,True
P28.1A_lifeStage,P28.1A,lifeStage,adult,include,True
P28.1B_lifeStage,P28.1B,lifeStage,adult,include,True
P28.2A_lifeStage,P28.2A,lifeStage,adult,include,True
P28.2B_lifeStage,P28.2B,lifeStage,adult,include,True
P236.1A_lifeStage,P236.1A,lifeStage,adult,include,True
P236.1B_lifeStage,P236.1B,lifeStage,adult,include,True
P29.1A_lifeStage,P29.1A,lifeStage,adult,include,True
P29.1B_lifeStage,P29.1B,lifeStage,adult,include,True
P236.2A_lifeStage,P236.2A,lifeStage,adult,include,True
P236.2B_lifeStage,P236.2B,lifeStage,adult,include,True
P29.2A_lifeStage,P29.2A,lifeStage,adult,include,True
P29.2B_lifeStage,P29.2B,lifeStage,adult,include,True
P275.1A_lifeStage,P275.1A,lifeStage,adult,include,True
P275.1B_lifeStage,P275.1B,lifeStage,adult,include,True
P30.1A_lifeStage,P30.1A,lifeStage,adult,include,True
P30.1B_lifeStage,P30.1B,lifeStage,adult,include,True
P275.2A_lifeStage,P275.2A,lifeStage,adult,include,True
P275.2B_lifeStage,P275.2B,lifeStage,adult,include,True
P30.2A_lifeStage,P30.2A,lifeStage,adult,include,True
P30.2B_lifeStage,P30.2B,lifeStage,adult,include,True
P31.1A_lifeStage,P31.1A,lifeStage,adult,include,True
P31.1B_lifeStage,P31.1B,lifeStage,adult,include,True
P31.2A_lifeStage,P31.2A,lifeStage,adult,include,True
P31.2B_lifeStage,P31.2B,lifeStage,adult,include,True
P234.1A_lifeStage,P234.1A,lifeStage,adult,include,True
P234.1B_lifeStage,P234.1B,lifeStage,adult,include,True
P32.1A_lifeStage,P32.1A,lifeStage,adult,include,True
P32.1B_lifeStage,P32.1B,lifeStage,adult,include,True
P32.2A_lifeStage,P32.2A,lifeStage,adult,include,True
P32.2B_lifeStage,P32.2B,lifeStage,adult,include,True
P33.1A_lifeStage,P33.1A,lifeStage,adult,include,True
P33.1B_lifeStage,P33.1B,lifeStage,adult,include,True
P33.2A_lifeStage,P33.2A,lifeStage,adult,include,True
P33.2B_lifeStage,P33.2B,lifeStage,adult,include,True
P233.1A_lifeStage,P233.1A,lifeStage,adult,include,True
P233.1B_lifeStage,P233.1B,lifeStage,adult,include,True
P34.1A_lifeStage,P34.1A,lifeStage,adult,include,True
P34.1B_lifeStage,P34.1B,lifeStage,adult,include,True
P233.2A_lifeStage,P233.2A,lifeStage,adult,include,True
P233.2B_lifeStage,P233.2B,lifeStage,adult,include,True
P34.2A_lifeStage,P34.2A,lifeStage,adult,include,True
P34.2B_lifeStage,P34.2B,lifeStage,adult,include,True
P250.1A_lifeStage,P250.1A,lifeStage,adult,include,True
P250.1B_lifeStage,P250.1B,lifeStage,adult,include,True
P35.1A_lifeStage,P35.1A,lifeStage,adult,include,True
P35.1B_lifeStage,P35.1B,lifeStage,adult,include,True
P250.2A_lifeStage,P250.2A,lifeStage,adult,include,True
P250.2B_lifeStage,P250.2B,lifeStage,adult,include,True
P35.2A_lifeStage,P35.2A,lifeStage,adult,include,True
P35.2B_lifeStage,P35.2B,lifeStage,adult,include,True
P36.1A_lifeStage,P36.1A,lifeStage,adult,include,True
P36.1B_lifeStage,P36.1B,lifeStage,adult,include,True
P36.2A_lifeStage,P36.2A,lifeStage,adult,include,True
P36.2B_lifeStage,P36.2B,lifeStage,adult,include,True
P213.1A_lifeStage,P213.1A,lifeStage,adult,include,True
P213.1B_lifeStage,P213.1B,lifeStage,adult,include,True
P37.1A_lifeStage,P37.1A,lifeStage,adult,include,True
P37.1B_lifeStage,P37.1B,lifeStage,adult,include,True
P213.2A_lifeStage,P213.2A,lifeStage,adult,include,True
P213.2B_lifeStage,P213.2B,lifeStage,adult,include,True
P37.2A_lifeStage,P37.2A,lifeStage,adult,include,True
P37.2B_lifeStage,P37.2B,lifeStage,adult,include,True
P204.1A_lifeStage,P204.1A,lifeStage,adult,include,True
P204.1B_lifeStage,P204.1B,lifeStage,adult,include,True
P38.1A_lifeStage,P38.1A,lifeStage,adult,include,True
P38.1B_lifeStage,P38.1B,lifeStage,adult,include,True
P204.2A_lifeStage,P204.2A,lifeStage,adult,include,True
P204.2B_lifeStage,P204.2B,lifeStage,adult,include,True
P38.2A_lifeStage,P38.2A,lifeStage,adult,include,True
P38.2B_lifeStage,P38.2B,lifeStage,adult,include,True
P309.1A_lifeStage,P309.1A,lifeStage,adult,include,True
P309.1B_lifeStage,P309.1B,lifeStage,adult,include,True
P39.1A_lifeStage,P39.1A,lifeStage,adult,include,True
P39.1B_lifeStage,P39.1B,lifeStage,adult,include,True
P39.2A_lifeStage,P39.2A,lifeStage,adult,include,True
P39.2B_lifeStage,P39.2B,lifeStage,adult,include,True
P299.1A_lifeStage,P299.1A,lifeStage,adult,include,True
P299.1B_lifeStage,P299.1B,lifeStage,adult,include,True
P40.1A_lifeStage,P40.1A,lifeStage,adult,include,True
P40.1B_lifeStage,P40.1B,lifeStage,adult,include,True
P299.2A_lifeStage,P299.2A,lifeStage,adult,include,True
P299.2B_lifeStage,P299.2B,lifeStage,adult,include,True
P40.2A_lifeStage,P40.2A,lifeStage,adult,include,True
P40.2B_lifeStage,P40.2B,lifeStage,adult,include,True
P288.1A_lifeStage,P288.1A,lifeStage,adult,include,True
P288.1B_lifeStage,P288.1B,lifeStage,adult,include,True
P41.1A_lifeStage,P41.1A,lifeStage,adult,include,True
P41.1B_lifeStage,P41.1B,lifeStage,adult,include,True
P41.2A_lifeStage,P41.2A,lifeStage,adult,include,True
P41.2B_lifeStage,P41.2B,lifeStage,adult,include,True
P42.1A_lifeStage,P42.1A,lifeStage,adult,include,True
P42.1B_lifeStage,P42.1B,lifeStage,adult,include,True
P212.1A_lifeStage,P212.1A,lifeStage,adult,include,True
P212.1B_lifeStage,P212.1B,lifeStage,adult,include,True
P42.2A_lifeStage,P42.2A,lifeStage,adult,include,True
P42.2B_lifeStage,P42.2B,lifeStage,adult,include,True
P291.1A_lifeStage,P291.1A,lifeStage,adult,include,True
P291.1B_lifeStage,P291.1B,lifeStage,adult,include,True
P43.1A_lifeStage,P43.1A,lifeStage,adult,include,True
P43.1B_lifeStage,P43.1B,lifeStage,adult,include,True
P291.2A_lifeStage,P291.2A,lifeStage,adult,include,True
P291.2B_lifeStage,P291.2B,lifeStage,adult,include,True
P43.2A_lifeStage,P43.2A,lifeStage,adult,include,True
P43.2B_lifeStage,P43.2B,lifeStage,adult,include,True
P44.1A_lifeStage,P44.1A,lifeStage,adult,include,True
P44.1B_lifeStage,P44.1B,lifeStage,adult,include,True
P44.2A_lifeStage,P44.2A,lifeStage,adult,include,True
P44.2B_lifeStage,P44.2B,lifeStage,adult,include,True
P45.1A_lifeStage,P45.1A,lifeStage,adult,include,True
P45.1B_lifeStage,P45.1B,lifeStage,adult,include,True
P46.1A_lifeStage,P46.1A,lifeStage,adult,include,True
P46.1B_lifeStage,P46.1B,lifeStage,adult,include,True
P46.2A_lifeStage,P46.2A,lifeStage,adult,include,True
P46.2B_lifeStage,P46.2B,lifeStage,adult,include,True
P47.1A_lifeStage,P47.1A,lifeStage,adult,include,True
P47.1B_lifeStage,P47.1B,lifeStage,adult,include,True
P47.2A_lifeStage,P47.2A,lifeStage,adult,include,True
P47.2B_lifeStage,P47.2B,lifeStage,adult,include,True
P203.1A_lifeStage,P203.1A,lifeStage,adult,include,True
P203.1B_lifeStage,P203.1B,lifeStage,adult,include,True
P48.1A_lifeStage,P48.1A,lifeStage,adult,include,True
P48.1B_lifeStage,P48.1B,lifeStage,adult,include,True
P203.2A_lifeStage,P203.2A,lifeStage,adult,include,True
P203.2B_lifeStage,P203.2B,lifeStage,adult,include,True
P48.2A_lifeStage,P48.2A,lifeStage,adult,include,True
P48.2B_lifeStage,P48.2B,lifeStage,adult,include,True
P273.1A_lifeStage,P273.1A,lifeStage,adult,include,True
P273.1B_lifeStage,P273.1B,lifeStage,adult,include,True
P49.1A_lifeStage,P49.1A,lifeStage,adult,include,True
P49.1B_lifeStage,P49.1B,lifeStage,adult,include,True
P273.2A_lifeStage,P273.2A,lifeStage,adult,include,True
P273.2B_lifeStage,P273.2B,lifeStage,adult,include,True
P49.2A_lifeStage,P49.2A,lifeStage,adult,include,True
P49.2B_lifeStage,P49.2B,lifeStage,adult,include,True
P327.1A_lifeStage,P327.1A,lifeStage,adult,include,True
P327.1B_lifeStage,P327.1B,lifeStage,adult,include,True
P50.1A_lifeStage,P50.1A,lifeStage,adult,include,True
P50.1B_lifeStage,P50.1B,lifeStage,adult,include,True
P50.2A_lifeStage,P50.2A,lifeStage,adult,include,True
P50.2B_lifeStage,P50.2B,lifeStage,adult,include,True
P292.1A_lifeStage,P292.1A,lifeStage,adult,include,True
P292.1B_lifeStage,P292.1B,lifeStage,adult,include,True
P51.1A_lifeStage,P51.1A,lifeStage,adult,include,True
P51.1B_lifeStage,P51.1B,lifeStage,adult,include,True
P292.2A_lifeStage,P292.2A,lifeStage,adult,include,True
P292.2B_lifeStage,P292.2B,lifeStage,adult,include,True
P51.2A_lifeStage,P51.2A,lifeStage,adult,include,True
P51.2B_lifeStage,P51.2B,lifeStage,adult,include,True
P52.1A_lifeStage,P52.1A,lifeStage,adult,include,True
P52.1B_lifeStage,P52.1B,lifeStage,adult,include,True
P308.2A_lifeStage,P308.2A,lifeStage,adult,include,True
P308.2B_lifeStage,P308.2B,lifeStage,adult,include,True
P52.2A_lifeStage,P52.2A,lifeStage,adult,include,True
P52.2B_lifeStage,P52.2B,lifeStage,adult,include,True
P263.1A_lifeStage,P263.1A,lifeStage,adult,include,True
P263.1B_lifeStage,P263.1B,lifeStage,adult,include,True
P54.1A_lifeStage,P54.1A,lifeStage,adult,include,True
P54.1B_lifeStage,P54.1B,lifeStage,adult,include,True
P54.2A_lifeStage,P54.2A,lifeStage,adult,include,True
P54.2B_lifeStage,P54.2B,lifeStage,adult,include,True
P55.1A_lifeStage,P55.1A,lifeStage,adult,include,True
P55.1B_lifeStage,P55.1B,lifeStage,adult,include,True
P55.2A_lifeStage,P55.2A,lifeStage,adult,include,True
P55.2B_lifeStage,P55.2B,lifeStage,adult,include,True
P57.1A_lifeStage,P57.1A,lifeStage,adult,include,True
P57.1B_lifeStage,P57.1B,lifeStage,adult,include,True
P57.2A_lifeStage,P57.2A,lifeStage,adult,include,True
P57.2B_lifeStage,P57.2B,lifeStage,adult,include,True
P58.1A_lifeStage,P58.1A,lifeStage,adult,include,True
P58.1B_lifeStage,P58.1B,lifeStage,adult,include,True
P58.2A_lifeStage,P58.2A,lifeStage,adult,include,True
P58.2B_lifeStage,P58.2B,lifeStage,adult,include,True
P331.1A_lifeStage,P331.1A,lifeStage,adult,include,True
P331.1B_lifeStage,P331.1B,lifeStage,adult,include,True
P59.1A_lifeStage,P59.1A,lifeStage,adult,include,True
P59.1B_lifeStage,P59.1B,lifeStage,adult,include,True
P59.2A_lifeStage,P59.2A,lifeStage,adult,include,True
P59.2B_lifeStage,P59.2B,lifeStage,adult,include,True
P286.1A_lifeStage,P286.1A,lifeStage,adult,include,True
P286.1B_lifeStage,P286.1B,lifeStage,adult,include,True
P60.1A_lifeStage,P60.1A,lifeStage,adult,include,True
P60.1B_lifeStage,P60.1B,lifeStage,adult,include,True
P286.2A_lifeStage,P286.2A,lifeStage,adult,include,True
P286.2B_lifeStage,P286.2B,lifeStage,adult,include,True
P60.2A_lifeStage,P60.2A,lifeStage,adult,include,True
P60.2B_lifeStage,P60.2B,lifeStage,adult,include,True
P61.1A_lifeStage,P61.1A,lifeStage,adult,include,True
P61.1B_lifeStage,P61.1B,lifeStage,adult,include,True
P61.2A_lifeStage,P61.2A,lifeStage,adult,include,True
P61.2B_lifeStage,P61.2B,lifeStage,adult,include,True
P63.1A_lifeStage,P63.1A,lifeStage,adult,include,True
P63.1B_lifeStage,P63.1B,lifeStage,adult,include,True
P63.2A_lifeStage,P63.2A,lifeStage,adult,include,True
P63.2B_lifeStage,P63.2B,lifeStage,adult,include,True
P281.1A_lifeStage,P281.1A,lifeStage,adult,include,True
P281.1B_lifeStage,P281.1B,lifeStage,adult,include,True
P64.1A_lifeStage,P64.1A,lifeStage,adult,include,True
P64.1B_lifeStage,P64.1B,lifeStage,adult,include,True
P64.2A_lifeStage,P64.2A,lifeStage,adult,include,True
P64.2B_lifeStage,P64.2B,lifeStage,adult,include,True
P280.1A_lifeStage,P280.1A,lifeStage,adult,include,True
P280.1B_lifeStage,P280.1B,lifeStage,adult,include,True
P65.1A_lifeStage,P65.1A,lifeStage,adult,include,True
P65.1B_lifeStage,P65.1B,lifeStage,adult,include,True
P280.2A_lifeStage,P280.2A,lifeStage,adult,include,True
P280.2B_lifeStage,P280.2B,lifeStage,adult,include,True
P65.2A_lifeStage,P65.2A,lifeStage,adult,include,True
P65.2B_lifeStage,P65.2B,lifeStage,adult,include,True
P281.2A_lifeStage,P281.2A,lifeStage,adult,include,True
P281.2B_lifeStage,P281.2B,lifeStage,adult,include,True
P66.1A_lifeStage,P66.1A,lifeStage,adult,include,True
P66.1B_lifeStage,P66.1B,lifeStage,adult,include,True
P66.2A_lifeStage,P66.2A,lifeStage,adult,include,True
P66.2B_lifeStage,P66.2B,lifeStage,adult,include,True
P340.1A_lifeStage,P340.1A,lifeStage,adult,include,True
P340.1B_lifeStage,P340.1B,lifeStage,adult,include,True
P67.1A_lifeStage,P67.1A,lifeStage,adult,include,True
P67.1B_lifeStage,P67.1B,lifeStage,adult,include,True
P67.2A_lifeStage,P67.2A,lifeStage,adult,include,True
P67.2B_lifeStage,P67.2B,lifeStage,adult,include,True
P68.1A_lifeStage,P68.1A,lifeStage,adult,include,True
P68.1B_lifeStage,P68.1B,lifeStage,adult,include,True
P68.2A_lifeStage,P68.2A,lifeStage,adult,include,True
P68.2B_lifeStage,P68.2B,lifeStage,adult,include,True
P323.2A_lifeStage,P323.2A,lifeStage,adult,include,True
P323.2B_lifeStage,P323.2B,lifeStage,adult,include,True
P69.1A_lifeStage,P69.1A,lifeStage,adult,include,True
P69.1B_lifeStage,P69.1B,lifeStage,adult,include,True
P268.1A_lifeStage,P268.1A,lifeStage,adult,include,True
P268.1B_lifeStage,P268.1B,lifeStage,adult,include,True
P69.2A_lifeStage,P69.2A,lifeStage,adult,include,True
P69.2B_lifeStage,P69.2B,lifeStage,adult,include,True
P272.1A_lifeStage,P272.1A,lifeStage,adult,include,True
P272.1B_lifeStage,P272.1B,lifeStage,adult,include,True
P70.2A_lifeStage,P70.2A,lifeStage,adult,include,True
P70.2B_lifeStage,P70.2B,lifeStage,adult,include,True
P328.1A_lifeStage,P328.1A,lifeStage,adult,include,True
P328.1B_lifeStage,P328.1B,lifeStage,adult,include,True
P72.1A_lifeStage,P72.1A,lifeStage,adult,include,True
P72.1B_lifeStage,P72.1B,lifeStage,adult,include,True
P328.2A_lifeStage,P328.2A,lifeStage,adult,include,True
P328.2B_lifeStage,P328.2B,lifeStage,adult,include,True
P72.2A_lifeStage,P72.2A,lifeStage,adult,include,True
P72.2B_lifeStage,P72.2B,lifeStage,adult,include,True
P73.1A_lifeStage,P73.1A,lifeStage,adult,include,True
P73.1B_lifeStage,P73.1B,lifeStage,adult,include,True
P73.2A_lifeStage,P73.2A,lifeStage,adult,include,True
P73.2B_lifeStage,P73.2B,lifeStage,adult,include,True
P282.1A_lifeStage,P282.1A,lifeStage,adult,include,True
P282.1B_lifeStage,P282.1B,lifeStage,adult,include,True
P74.1A_lifeStage,P74.1A,lifeStage,adult,include,True
P74.1B_lifeStage,P74.1B,lifeStage,adult,include,True
P282.2A_lifeStage,P282.2A,lifeStage,adult,include,True
P282.2B_lifeStage,P282.2B,lifeStage,adult,include,True
P74.2A_lifeStage,P74.2A,lifeStage,adult,include,True
P74.2B_lifeStage,P74.2B,lifeStage,adult,include,True
P289.1A_lifeStage,P289.1A,lifeStage,adult,include,True
P289.1B_lifeStage,P289.1B,lifeStage,adult,include,True
P76.1A_lifeStage,P76.1A,lifeStage,adult,include,True
P76.1B_lifeStage,P76.1B,lifeStage,adult,include,True
P289.2A_lifeStage,P289.2A,lifeStage,adult,include,True
P289.2B_lifeStage,P289.2B,lifeStage,adult,include,True
P76.2A_lifeStage,P76.2A,lifeStage,adult,include,True
P76.2B_lifeStage,P76.2B,lifeStage,adult,include,True
P77.1A_lifeStage,P77.1A,lifeStage,adult,include,True
P77.1B_lifeStage,P77.1B,lifeStage,adult,include,True
P77.2A_lifeStage,P77.2A,lifeStage,adult,include,True
P77.2B_lifeStage,P77.2B,lifeStage,adult,include,True
P290.1A_lifeStage,P290.1A,lifeStage,adult,include,True
P290.1B_lifeStage,P290.1B,lifeStage,adult,include,True
P78.1A_lifeStage,P78.1A,lifeStage,adult,include,True
P78.1B_lifeStage,P78.1B,lifeStage,adult,include,True
P290.2A_lifeStage,P290.2A,lifeStage,adult,include,True
P290.2B_lifeStage,P290.2B,lifeStage,adult,include,True
